Gene Name,Gene Id,P‑Value SKATO,P‑Value Burden,P‑Value SKAT,BETA Burden,Burden Set,Chrom : Position,Chrom,Position,Details
SNX1,ENSG00000028528,0.62680171047081,0.433950558852193,0.816289154497624,-0.00154533725781094,missense|LC,15064093537,15,64093537,
SERPINB5,ENSG00000206075,0.626805659219705,0.413925123749834,0.742761513582892,-0.00290816140043097,missense|LC,18063484356,18,63484356,
SIGLEC10,ENSG00000142512,0.626815752939055,0.950870488140813,0.431145949875763,0.0000639431533311688,missense|LC,19051411002,19,51411002,
MUTYH,ENSG00000132781,0.626848115923361,0.417486840329446,0.639607166191627,0.00138690932026784,missense|LC,1045327053,1,45327053,
CELA3A,ENSG00000142789,0.626876191342695,0.410717011152204,0.67215678460186,0.00213742954246377,missense|LC,1022001580,1,22001580,
MYO7B,ENSG00000169994,0.626934184735712,0.404599843754598,0.54742307528845,-0.000820714112224014,missense|LC,2127559630,2,127559630,
STK35,ENSG00000125834,0.627308817479299,0.616791695061068,0.469961915273358,0.00112041214804513,missense|LC,20002101750,20,2101750,
CISH,ENSG00000114737,0.627320274987325,0.429482103487306,0.859922120640704,0.00218825560958551,missense|LC,3050607518,3,50607518,
TRIM61,ENSG00000183439,0.627332626771172,0.449596766941032,0.924628004556724,0.0022118565112757,missense|LC,4164956933,4,164956933,
AKAP3,ENSG00000111254,0.627429318655787,0.733044494620018,0.412427604884187,0.000574825528727756,missense|LC,12004612452,12,4612452,
ZNF705D,ENSG00000215343,0.627508415022271,0.734106627058043,0.436372582307351,0.00241992617861821,missense|LC,8012113037,8,12113037,
HNRNPH3,ENSG00000096746,0.627522493952184,0.403415588220696,0.939881960339948,0.00671403448565952,missense|LC,10068337208,10,68337208,
LIN7C,ENSG00000148943,0.62753653388105,0.945865065750452,0.412205234149968,-0.000498298200616699,missense|LC,11027498583,11,27498583,
FBXO2,ENSG00000116661,0.627560660046752,0.50999358573767,0.459650308298024,-0.00170301993435565,missense|LC,1011648566,1,11648566,
PCDHB3,ENSG00000113205,0.62759510359746,0.511838671114683,0.417226262573327,-0.00112886023204664,missense|LC,5141095476,5,141095476,
OR5J2,ENSG00000174957,0.627602286591742,0.443379748777207,0.800344471993866,-0.00138157146078303,missense|LC,11056176580,11,56176580,
KLK8,ENSG00000129455,0.627610527331717,0.651377657931417,0.412283919383979,0.00551561067784146,missense|LC,19050995981,19,50995981,
TTC32,ENSG00000183891,0.627635345740096,0.589471359990183,0.414643171778259,0.00257563457734526,missense|LC,2019896916,2,19896916,
ALS2,ENSG00000003393,0.627641629636176,0.41077505506232,0.721222622949401,-0.00151258945975558,missense|LC,2201697856,2,201697856,
KIF14,ENSG00000118193,0.627798570943648,0.559519991998895,0.414799790069908,0.000725564332611851,missense|LC,1200553302,1,200553302,
GRID2IP,ENSG00000215045,0.627804231389077,0.406006391981716,0.722494496279557,-0.0011791716896143,missense|LC,7006497775,7,6497775,
UBASH3A,ENSG00000160185,0.627805902475306,0.401294803828229,0.620794502714621,0.00157183152051936,missense|LC,21042403911,21,42403911,
CLMP,ENSG00000166250,0.627976241283671,0.439477187669464,0.649749806009377,0.00219208172006287,missense|LC,11123073378,11,123073378,
MLF2,ENSG00000089693,0.628086418896103,0.56928509168841,0.402872981467704,0.00268755556974051,missense|LC,12006748708,12,6748708,
SPINK13,ENSG00000214510,0.628110497963356,0.41938041905013,0.997600134572657,-0.00514311917278624,missense|LC,5148270003,5,148270003,
CENPE,ENSG00000138778,0.628138553570047,0.408088819471953,0.43063000574714,-0.000936659639965346,missense|LC,4103106192,4,103106192,
NPIPB2,ENSG00000234719,0.628170916483531,0.664365820846938,0.422298247340961,0.000912332782739822,missense|LC,16011927486,16,11927486,
GPN1,ENSG00000198522,0.628188830522704,0.423342630193885,0.424934301017727,-0.00266924223625485,missense|LC,2027626921,2,27626921,
TNFAIP3,ENSG00000118503,0.628200188520694,0.41176091094949,0.783084499214753,0.00178609841959133,missense|LC,6137871133,6,137871133,
AC007040.2,ENSG00000258881,0.628231909757437,0.445660807830438,0.524221333443835,0.00374675502163662,missense|LC,2070935890,2,70935890,
CX3CL1,ENSG00000006210,0.62823738403062,0.4421411291327,0.650415016418528,-0.00148899434425014,missense|LC,16057372504,16,57372504,
HOXD11,ENSG00000128713,0.628309222278723,0.650793906007879,0.440303793505883,-0.00105393927644101,missense|LC,2176107201,2,176107201,
B4GAT1,ENSG00000174684,0.628311238000428,0.549824999654446,0.42440736325121,0.00289605728889828,missense|LC,11066340707,11,66340707,
C7,ENSG00000112936,0.628394193283144,0.422720358720523,0.658721736073311,0.00121429427178224,missense|LC,5040909542,5,40909542,
SMR3A,ENSG00000109208,0.628476071423594,0.783436371656196,0.411912765092935,-0.00171491673714706,missense|LC,4070361956,4,70361956,
EHD4,ENSG00000103966,0.628508745493914,0.398759091186395,0.749902458110195,0.00248473268261847,missense|LC,15041892790,15,41892790,
VWA5B2,ENSG00000145198,0.628514006367271,0.395457637354345,0.74039948781765,0.00151460111942991,missense|LC,3184230430,3,184230430,
PAFAH2,ENSG00000158006,0.628607852511969,0.801077568154216,0.422201429412897,-0.000573748189652616,missense|LC,1025961941,1,25961941,
AD000671.1,ENSG00000188223,0.628700269491065,0.416911264712027,0.932178562826971,-0.0177924121159371,missense|LC,19035740951,19,35740951,
WNT3,ENSG00000108379,0.62871178457028,0.402398938875324,0.919663669504131,-0.00745874619113015,missense|LC,17046768189,17,46768189,
AL645922.1,ENSG00000244255,0.628911771501945,0.907811475437981,0.421782241808734,-0.00020018851841249,missense|LC,6031927426,6,31927426,
CCDC42,ENSG00000161973,0.628971279592598,0.431978269308778,0.746841827613732,-0.00215344811276577,missense|LC,17008730065,17,8730065,
NR1D1,ENSG00000126368,0.629036497594808,0.665117021666213,0.42814781420581,-0.000791291519667112,missense|LC,17040088116,17,40088116,
TOR4A,ENSG00000198113,0.629134475149728,0.418334585694114,0.584719237487993,0.00199889017177947,missense|LC,9137272728,9,137272728,
GSR,ENSG00000104687,0.62918209269188,0.645745803934112,0.41152961085317,0.00103530434822347,missense|LC,8030679463,8,30679463,
SNX27,ENSG00000143376,0.629288418265078,0.441909963349178,0.87496736051016,0.001535040206415,missense|LC,1151612083,1,151612083,
CRYGB,ENSG00000182187,0.629336202817119,0.413124088866473,0.591626589992346,-0.00427400459258326,missense|LC,2208142537,2,208142537,
OR3A1,ENSG00000180090,0.629361591664459,0.434403874098583,0.574309553329298,0.00119539059015613,missense|LC,17003291572,17,3291572,
SLX1B,ENSG00000181625,0.629362755033343,,,,missense|LC,16029457731,16,29457731,
ARAP2,ENSG00000047365,0.62937260312476,0.559320413693019,0.416427968431672,0.000644572467091284,missense|LC,4036067799,4,36067799,
ZNF512,ENSG00000243943,0.629388508399398,0.420282832610052,0.786178670699799,-0.00300773993968164,missense|LC,2027578054,2,27578054,
AAGAB,ENSG00000103591,0.629513714854535,0.814391320089888,0.430794770150018,0.00049495595580487,missense|LC,15067202739,15,67202739,
NTNG1,ENSG00000162631,0.62958545488284,0.403307267335467,0.979049993810992,-0.00441051189356418,missense|LC,1107148520,1,107148520,
SYNE2,ENSG00000054654,0.629624847949399,0.412323040372979,0.973671763405116,0.00138047688345423,missense|LC,14063909117,14,63909117,
TMEM208,ENSG00000168701,0.629664497204449,0.499900968884572,0.405821655620787,0.00439569155825075,missense|LC,16067227102,16,67227102,
OR7E24,ENSG00000237521,0.629801658958854,0.434675554616206,0.503818163437632,-0.00246596763863919,missense|LC,19009250988,19,9250988,
FAM227B,ENSG00000166262,0.629970486023951,0.398895264021536,0.634311853638243,0.0028343055544773,missense|LC,15049327875,15,49327875,
MYOM1,ENSG00000101605,0.629982403813901,0.421970380599058,0.639756215301817,0.000823138448749329,missense|LC,18003067160,18,3067160,
AC090004.1,ENSG00000268279,0.63003574209622,0.633130309721464,0.416970818306244,0.00360799204206749,missense|LC,3014130707,3,14130707,
SRRM1,ENSG00000133226,0.630049231211988,0.434594825184781,0.683422901975069,0.0012210944580203,missense|LC,1024643218,1,24643218,
SLC25A18,ENSG00000182902,0.630077196326413,0.407670198617233,0.555974028812833,0.00333880600625456,missense|LC,22017563589,22,17563589,
TVP23B,ENSG00000171928,0.63012190841952,0.548110639631851,0.424785346058905,-0.00300933058906945,missense|LC,17018778360,17,18778360,
UPK3A,ENSG00000100373,0.630197526526767,0.917484769789674,0.437442070999924,-0.000268741989580759,missense|LC,22045284939,22,45284939,
HCAR1,ENSG00000196917,0.630231148627667,0.437603934711205,0.566263135533371,-0.00195242183404124,missense|LC,12122729222,12,122729222,
GDPD3,ENSG00000102886,0.630258895421902,0.772102158735935,0.414088328072978,0.00084750836239159,missense|LC,16030104794,16,30104794,
PURB,ENSG00000146676,0.630329428520213,0.397871068951898,0.766334775320616,0.00601900792264447,missense|LC,7044871281,7,44871281,
NYAP1,ENSG00000166924,0.630369784599006,0.427941826624125,0.457927407263492,0.00134059824558939,missense|LC,7100485271,7,100485271,
AC079594.2,ENSG00000248710,0.630396446568378,0.41757811737291,0.624476429430278,-0.00152218926621739,missense|LC,3160225530,3,160225530,
REPS2,ENSG00000169891,0.630401447362131,0.450579687899257,0.512917986105403,-0.00165944416263356,missense|LC,23016946727,X,16946727,
MYO5B,ENSG00000167306,0.63047730558356,0.4010322102787,0.493838300239886,0.00116259606631246,missense|LC,18049826366,18,49826366,
SCPEP1,ENSG00000121064,0.630493840816413,0.565226802527607,0.416019873660146,-0.00209651360345019,missense|LC,17056978159,17,56978159,
BMP15,ENSG00000130385,0.630512445265603,0.478300177910737,0.428395176392716,-0.00145234520145763,missense|LC,23050910738,X,50910738,
ARMC7,ENSG00000125449,0.630556623004908,0.411819874817389,0.827596884514942,-0.00365458222279901,missense|LC,17075104969,17,75104969,
AKNA,ENSG00000106948,0.630626394181433,0.730861467154665,0.405025924243126,-0.000402904179203547,missense|LC,9114329897,9,114329897,
GPR68,ENSG00000119714,0.63062989063004,0.743583862741582,0.422728278037246,-0.000820036154282169,missense|LC,14091233892,14,91233892,
RNF207,ENSG00000158286,0.630660750712004,0.422869438540537,0.85527585119988,0.00149198823260521,missense|LC,1006206476,1,6206476,
PTGES2,ENSG00000148334,0.630664009396723,0.463070668723191,0.621734055176922,0.0017065235808761,missense|LC,9128121031,9,128121031,
MYLIP,ENSG00000007944,0.630670954732662,0.432024075064021,0.860595295554382,0.00203352528854489,missense|LC,6016129233,6,16129233,
FES,ENSG00000182511,0.630692730532497,0.491395936047657,0.425161953298908,0.00132170890862046,missense|LC,15090879508,15,90879508,
THNSL1,ENSG00000185875,0.63077626879669,0.488870382515138,0.500567092822341,-0.000882946538775902,missense|LC,10025015776,10,25015776,
SIAH2,ENSG00000181788,0.630786974393573,0.42065708404356,0.497928668558251,0.00361704994884516,missense|LC,3150742076,3,150742076,
ZNF572,ENSG00000180938,0.630793084593577,0.811182597925438,0.42537296320755,0.000538804975930064,missense|LC,8124975596,8,124975596,
SCP2D1,ENSG00000132631,0.630840175643798,0.732935521591052,0.496798613676254,-0.000827834025964752,missense|LC,20018809677,20,18809677,
ANKRD62,ENSG00000181626,0.630877633013011,0.452824584671384,0.998959811935166,-0.00108976691194302,missense|LC,18012092397,18,12092397,
SWSAP1,ENSG00000173928,0.630910794964376,0.489712319998216,0.629277115804754,0.0019833780257591,missense|LC,19011374637,19,11374637,
TNNC2,ENSG00000101470,0.630982777607558,0.409306252750596,0.958182994041291,-0.00861955665857146,missense|LC,20045823261,20,45823261,
FER1L6,ENSG00000214814,0.631062155368407,0.566137285989367,0.450718237396727,-0.00119167023441255,missense|LC,8123939099,8,123939099,
QRICH1,ENSG00000198218,0.631071886516159,0.390943991644358,0.823552771955187,0.00432584062697311,missense|LC,3049024709,3,49024709,
ELF4,ENSG00000102034,0.631180327781162,0.533694861349009,0.445405141290701,0.00116516989667209,missense|LC,23130066664,X,130066664,
AC243967.1,ENSG00000267881,0.631334010482981,0.889315106627809,0.468959955986864,-0.000638046989569073,missense|LC,19041708665,19,41708665,
ZNF287,ENSG00000141040,0.631406052958349,0.40321622498164,0.950946187602755,-0.00349542022510988,missense|LC,17016551761,17,16551761,
OR8A1,ENSG00000196119,0.63143434573668,0.414679570621291,0.71307134947939,-0.0030303479805679,missense|LC,11124569983,11,124569983,
FTMT,ENSG00000181867,0.631439219134503,0.616503716187577,0.441490990462857,0.00128672736165779,missense|LC,5121851849,5,121851849,
PDE6G,ENSG00000185527,0.631444702039141,0.615685769489196,0.412573732988443,-0.00504910664535022,missense|LC,17081645457,17,81645457,
RGS13,ENSG00000127074,0.631492713747323,0.965743803803184,0.41511493264852,0.000281675141817556,missense|LC,1192644296,1,192644296,
IL1RL2,ENSG00000115598,0.631667970736513,0.876228856007207,0.42223243295256,-0.000309504180912653,missense|LC,2102186939,2,102186939,
RECQL5,ENSG00000108469,0.63172319297333,0.419650331519453,0.563861581535414,0.00116584608776257,missense|LC,17075627380,17,75627380,
PPP1R36,ENSG00000165807,0.631728276920483,0.693026039319259,0.418292043357998,-0.00110058028074243,missense|LC,14064549937,14,64549937,
NDUFA1,ENSG00000125356,0.6317724685593,0.898160577620113,0.433591575231724,-0.00185029698200813,missense|LC,23119870525,X,119870525,
HNF4G,ENSG00000164749,0.631788780979568,0.408769661100739,0.884366798482683,-0.00439121338657311,missense|LC,8075539994,8,75539994,
TRA2B,ENSG00000136527,0.631833375114355,0.405952474322077,0.596598663124961,-0.00917681563787102,missense|LC,3185917627,3,185917627,
NCF1,ENSG00000158517,0.631884577285927,0.920773625526965,0.440510173089978,-0.000389919865071276,missense|LC,7074777220,7,74777220,
CLCN2,ENSG00000114859,0.631940939597948,0.413148293277608,0.494370526210533,0.00148311835266848,missense|LC,3184341664,3,184341664,
ARID5A,ENSG00000196843,0.631975802453901,0.43662570573928,0.766681639254764,0.00149492426649692,missense|LC,2096536700,2,96536700,
LRP1,ENSG00000123384,0.631991995490637,0.406376732667754,0.443346044574013,0.000796480424462848,missense|LC,12057128887,12,57128887,
METTL24,ENSG00000053328,0.632012922245461,0.443889339065679,0.565823354846599,0.00183155983487623,missense|LC,6110245876,6,110245876,
CCNG1,ENSG00000113328,0.632096090205898,0.422976249600469,0.556208466831736,-0.00286451606767941,missense|LC,5163439188,5,163439188,
AMN,ENSG00000166126,0.632114508718188,0.453927577950959,0.837888215062181,0.00111648730857848,missense|LC,14102922665,14,102922665,
CYP8B1,ENSG00000180432,0.632170573513307,0.455821947410423,0.734521837437942,0.00150932587896507,missense|LC,3042874239,3,42874239,
ITGB3BP,ENSG00000142856,0.632197856849985,0.578486946933567,0.413184427175211,0.00617975397100263,missense|LC,1063436760,1,63436760,
ATMIN,ENSG00000166454,0.632292526870636,0.423985465347367,0.997182762262783,-0.00118805526224059,missense|LC,16081032482,16,81032482,
APBB2,ENSG00000163697,0.632389598979491,0.469974250683813,0.405426547442544,0.00309658669749783,missense|LC,4040806975,4,40806975,
NUP93,ENSG00000102900,0.632392577812269,0.956132423820296,0.398156190353765,-0.000151183231344498,missense|LC,16056748194,16,56748194,
TMEM270,ENSG00000175877,0.632506649560746,0.886906633915209,0.41023799736136,-0.000577347749611929,missense|LC,7073861122,7,73861122,
TCF4,ENSG00000196628,0.632536988361799,0.555907307328215,0.441563907542519,0.00237386514802219,missense|LC,18055228110,18,55228110,
AC118553.2,ENSG00000283761,0.632544014504083,0.450623674275173,0.877708490627923,0.00638776208522518,missense|LC,1099970489,1,99970489,
SLC18A3,ENSG00000187714,0.632576838976808,0.404866013573501,0.73764958165328,-0.00296670115677741,missense|LC,10049610641,10,49610641,
FADS6,ENSG00000172782,0.632619540238893,0.623464381772964,0.425353805426907,-0.00105971180435742,missense|LC,17074872304,17,74872304,
ASL,ENSG00000126522,0.632829265560556,0.418804416077162,0.916736635119893,-0.00212256077467074,missense|LC,7066075964,7,66075964,
CCDC18,ENSG00000122483,0.632845408557167,0.402241103168674,0.840377049163948,-0.00169158931798031,missense|LC,1093179957,1,93179957,
TNFSF8,ENSG00000106952,0.632852204262385,0.883999546910159,0.41255473298367,-0.000788449545045013,missense|LC,9114903627,9,114903627,
STATH,ENSG00000126549,0.632882539360239,0.663712257672594,0.443932470025474,0.00394945529646062,missense|LC,4069998376,4,69998376,
C6orf15,ENSG00000204542,0.633159860031052,0.461841497558562,0.940859487976732,-0.00141097939489421,missense|LC,6031111304,6,31111304,
LARP6,ENSG00000166173,0.633185464998715,0.434333246548098,0.663586259077678,-0.00164730380012089,missense|LC,15070832003,15,70832003,
RCBTB1,ENSG00000136144,0.633211007238605,0.449083650685717,0.494562800349596,0.00152378897789943,missense|LC,13049528474,13,49528474,
POU4F3,ENSG00000091010,0.633247008440899,0.691471806374804,0.431303144136743,0.00156498465292761,missense|LC,5146338985,5,146338985,
HEBP2,ENSG00000051620,0.633277185070521,0.599834248419286,0.449547306236655,0.000936145010139468,missense|LC,6138404425,6,138404425,
